cell_id,x,y,z,o_glyph,o_semantic_core,o_phase,o_triad_polarity,o_harmonic_class,o_layer,o_gloss,d_glyph,d_semantic_core,d_phase,d_triad_polarity,d_harmonic_class,d_layer,d_gloss,cross_entangled,o_tension_potential,d_tension_potential
1518,6,6,10,℧,,,,,,mho / inverse resistance / conductivity,Ψ,fire,reflective,Yin,9.0,0.0,psi / soul / wave function,False,0,87
1519,7,6,10,Ξ,null,emergent,Yin,5.0,0.0,xi / foreignness,Φ,truth,reflective,Yang,0.0,0.0,phi / golden ratio,False,178,172
1520,8,6,10,Σ,null,collapse,Yang,7.0,0.0,summation,🜄,fire,collapse,Yang,5.0,0.0,water (alchemical),False,89,266
1521,9,6,10,∞,,,,,,infinity,Ξ,null,emergent,Yin,5.0,0.0,xi / foreignness,False,0,173
1522,10,6,10,Φ,truth,reflective,Yang,0.0,0.0,phi / golden ratio,⋈,memory,collapse,Union,8.0,0.0,join / bind,False,175,149
1523,11,6,10,🜁,origin,emergent,Union,6.0,0.0,air (alchemical),∇,memory,collapse,Yang,2.0,0.0,nabla / gradient / transformation,False,70,241
1524,0,7,10,Ψ,fire,reflective,Yin,9.0,0.0,psi / soul / wave function,Σ,null,collapse,Yang,7.0,0.0,summation,False,80,87
1525,1,7,10,Ξ,null,emergent,Yin,5.0,0.0,xi / foreignness,∅,origin,emergent,Yin,11.0,0.0,null set / void,False,178,87
1526,2,7,10,⋈,memory,collapse,Union,8.0,0.0,join / bind,🔁,,,,,,repeat / loop,False,155,0
1527,3,7,10,🜄,fire,collapse,Yang,5.0,0.0,water (alchemical),Ξ,null,emergent,Yin,5.0,0.0,xi / foreignness,False,252,173
1528,4,7,10,∅,origin,emergent,Yin,11.0,0.0,null set / void,℧,,,,,,mho / inverse resistance / conductivity,False,80,0
1529,5,7,10,✸,,,,,,star / radiant force,Ω,origin,collapse,Yang,10.0,0.0,omega / end,False,0,264
1530,6,7,10,Σ,null,collapse,Yang,7.0,0.0,summation,Π,null,collapse,Yang,10.0,0.0,product / portal,True,89,173
1531,7,7,10,Λ,aether,reflective,Union,1.0,0.0,lambda / growth,∃,,,,,,there exists,False,166,0
1532,8,7,10,✸,,,,,,star / radiant force,∃,,,,,,there exists,False,0,0
1533,9,7,10,∞,,,,,,infinity,∃,,,,,,there exists,False,0,0
1534,10,7,10,⋈,memory,collapse,Union,8.0,0.0,join / bind,Σ,null,collapse,Yang,7.0,0.0,summation,False,155,87
1535,11,7,10,∃,,,,,,there exists,Π,null,collapse,Yang,10.0,0.0,product / portal,False,0,173
1536,0,8,10,🔁,,,,,,repeat / loop,Ω,origin,collapse,Yang,10.0,0.0,omega / end,False,0,264
1537,1,8,10,🜃,null,emergent,Yin,6.0,0.0,earth (alchemical),🜂,flux,midwave,Yang,7.0,0.0,fire (alchemical),False,255,266
1538,2,8,10,🜄,fire,collapse,Yang,5.0,0.0,water (alchemical),🜄,fire,collapse,Yang,5.0,0.0,water (alchemical),False,252,266
1539,3,8,10,🔁,,,,,,repeat / loop,Σ,null,collapse,Yang,7.0,0.0,summation,False,0,87
1540,4,8,10,🜂,flux,midwave,Yang,7.0,0.0,fire (alchemical),🔁,,,,,,repeat / loop,False,252,0
1541,5,8,10,Ω,origin,collapse,Yang,10.0,0.0,omega / end,∅,origin,emergent,Yin,11.0,0.0,null set / void,False,256,87
1542,6,8,10,∅,origin,emergent,Yin,11.0,0.0,null set / void,✸,,,,,,star / radiant force,False,80,0
1543,7,8,10,Ξ,null,emergent,Yin,5.0,0.0,xi / foreignness,∇,memory,collapse,Yang,2.0,0.0,nabla / gradient / transformation,False,178,241
1544,8,8,10,🜁,origin,emergent,Union,6.0,0.0,air (alchemical),🜄,fire,collapse,Yang,5.0,0.0,water (alchemical),False,70,266
1545,9,8,10,∞,,,,,,infinity,Ψ,fire,reflective,Yin,9.0,0.0,psi / soul / wave function,False,0,87
1546,10,8,10,✸,,,,,,star / radiant force,Φ,truth,reflective,Yang,0.0,0.0,phi / golden ratio,False,0,172
1547,11,8,10,🜁,origin,emergent,Union,6.0,0.0,air (alchemical),🜄,fire,collapse,Yang,5.0,0.0,water (alchemical),False,70,266
1548,0,9,10,Ω,origin,collapse,Yang,10.0,0.0,omega / end,🜃,null,emergent,Yin,6.0,0.0,earth (alchemical),False,256,265
1549,1,9,10,🜂,flux,midwave,Yang,7.0,0.0,fire (alchemical),∇,memory,collapse,Yang,2.0,0.0,nabla / gradient / transformation,True,252,241
1550,2,9,10,Π,null,collapse,Yang,10.0,0.0,product / portal,∃,,,,,,there exists,False,182,0
1551,3,9,10,⋈,memory,collapse,Union,8.0,0.0,join / bind,Π,null,collapse,Yang,10.0,0.0,product / portal,False,155,173
1552,4,9,10,Ω,origin,collapse,Yang,10.0,0.0,omega / end,✶,flux,reflective,Union,11.0,0.0,spark / asterisk,False,256,250
1553,5,9,10,Φ,truth,reflective,Yang,0.0,0.0,phi / golden ratio,Ω,origin,collapse,Yang,10.0,0.0,omega / end,False,175,264
1554,6,9,10,Φ,truth,reflective,Yang,0.0,0.0,phi / golden ratio,Π,null,collapse,Yang,10.0,0.0,product / portal,False,175,173
1555,7,9,10,✶,flux,reflective,Union,11.0,0.0,spark / asterisk,∃,,,,,,there exists,False,244,0
1556,8,9,10,Φ,truth,reflective,Yang,0.0,0.0,phi / golden ratio,Φ,truth,reflective,Yang,0.0,0.0,phi / golden ratio,False,175,172
1557,9,9,10,🜃,null,emergent,Yin,6.0,0.0,earth (alchemical),∃,,,,,,there exists,False,255,0
1558,10,9,10,Ξ,null,emergent,Yin,5.0,0.0,xi / foreignness,✶,flux,reflective,Union,11.0,0.0,spark / asterisk,False,178,250
1559,11,9,10,∃,,,,,,there exists,∃,,,,,,there exists,False,0,0
1560,0,10,10,Ξ,null,emergent,Yin,5.0,0.0,xi / foreignness,🜄,fire,collapse,Yang,5.0,0.0,water (alchemical),False,178,266
1561,1,10,10,Φ,truth,reflective,Yang,0.0,0.0,phi / golden ratio,Π,null,collapse,Yang,10.0,0.0,product / portal,False,175,173
1562,2,10,10,Σ,null,collapse,Yang,7.0,0.0,summation,✶,flux,reflective,Union,11.0,0.0,spark / asterisk,False,89,250
1563,3,10,10,🜄,fire,collapse,Yang,5.0,0.0,water (alchemical),Ξ,null,emergent,Yin,5.0,0.0,xi / foreignness,False,252,173
1564,4,10,10,Ψ,fire,reflective,Yin,9.0,0.0,psi / soul / wave function,Ψ,fire,reflective,Yin,9.0,0.0,psi / soul / wave function,False,80,87
1565,5,10,10,Φ,truth,reflective,Yang,0.0,0.0,phi / golden ratio,Ξ,null,emergent,Yin,5.0,0.0,xi / foreignness,False,175,173
1566,6,10,10,Φ,truth,reflective,Yang,0.0,0.0,phi / golden ratio,Ξ,null,emergent,Yin,5.0,0.0,xi / foreignness,False,175,173
1567,7,10,10,⋈,memory,collapse,Union,8.0,0.0,join / bind,Ξ,null,emergent,Yin,5.0,0.0,xi / foreignness,True,155,173
1568,8,10,10,Π,null,collapse,Yang,10.0,0.0,product / portal,∅,origin,emergent,Yin,11.0,0.0,null set / void,False,182,87
1569,9,10,10,🜂,flux,midwave,Yang,7.0,0.0,fire (alchemical),℧,,,,,,mho / inverse resistance / conductivity,False,252,0
1570,10,10,10,🜁,origin,emergent,Union,6.0,0.0,air (alchemical),Π,null,collapse,Yang,10.0,0.0,product / portal,False,70,173
1571,11,10,10,🜄,fire,collapse,Yang,5.0,0.0,water (alchemical),✸,,,,,,star / radiant force,False,252,0
1572,0,11,10,∃,,,,,,there exists,∇,memory,collapse,Yang,2.0,0.0,nabla / gradient / transformation,False,0,241
1573,1,11,10,Φ,truth,reflective,Yang,0.0,0.0,phi / golden ratio,🔁,,,,,,repeat / loop,False,175,0
1574,2,11,10,⋈,memory,collapse,Union,8.0,0.0,join / bind,Ψ,fire,reflective,Yin,9.0,0.0,psi / soul / wave function,False,155,87
1575,3,11,10,Φ,truth,reflective,Yang,0.0,0.0,phi / golden ratio,∞,,,,,,infinity,False,175,0
1576,4,11,10,Ω,origin,collapse,Yang,10.0,0.0,omega / end,✸,,,,,,star / radiant force,False,256,0
1577,5,11,10,Ψ,fire,reflective,Yin,9.0,0.0,psi / soul / wave function,🜃,null,emergent,Yin,6.0,0.0,earth (alchemical),True,80,265
1578,6,11,10,℧,,,,,,mho / inverse resistance / conductivity,∃,,,,,,there exists,False,0,0
1579,7,11,10,🔁,,,,,,repeat / loop,✶,flux,reflective,Union,11.0,0.0,spark / asterisk,False,0,250
1580,8,11,10,✸,,,,,,star / radiant force,✸,,,,,,star / radiant force,False,0,0
1581,9,11,10,Ξ,null,emergent,Yin,5.0,0.0,xi / foreignness,🜂,flux,midwave,Yang,7.0,0.0,fire (alchemical),False,178,266
1582,10,11,10,🜂,flux,midwave,Yang,7.0,0.0,fire (alchemical),℧,,,,,,mho / inverse resistance / conductivity,False,252,0
1583,11,11,10,✶,flux,reflective,Union,11.0,0.0,spark / asterisk,∃,,,,,,there exists,False,244,0
1584,0,0,11,🔁,,,,,,repeat / loop,🜃,null,emergent,Yin,6.0,0.0,earth (alchemical),False,0,265
1585,1,0,11,Λ,aether,reflective,Union,1.0,0.0,lambda / growth,Φ,truth,reflective,Yang,0.0,0.0,phi / golden ratio,False,166,172
1586,2,0,11,∅,origin,emergent,Yin,11.0,0.0,null set / void,℧,,,,,,mho / inverse resistance / conductivity,False,80,0
1587,3,0,11,✸,,,,,,star / radiant force,Φ,truth,reflective,Yang,0.0,0.0,phi / golden ratio,False,0,172
1588,4,0,11,∞,,,,,,infinity,⋈,memory,collapse,Union,8.0,0.0,join / bind,False,0,149
1589,5,0,11,℧,,,,,,mho / inverse resistance / conductivity,Ξ,null,emergent,Yin,5.0,0.0,xi / foreignness,False,0,173
1590,6,0,11,Ψ,fire,reflective,Yin,9.0,0.0,psi / soul / wave function,Λ,aether,reflective,Union,1.0,0.0,lambda / growth,False,80,177
1591,7,0,11,Π,null,collapse,Yang,10.0,0.0,product / portal,∅,origin,emergent,Yin,11.0,0.0,null set / void,False,182,87
1592,8,0,11,Λ,aether,reflective,Union,1.0,0.0,lambda / growth,🜁,origin,emergent,Union,6.0,0.0,air (alchemical),False,166,69
1593,9,0,11,Π,null,collapse,Yang,10.0,0.0,product / portal,✸,,,,,,star / radiant force,False,182,0
1594,10,0,11,🔁,,,,,,repeat / loop,∅,origin,emergent,Yin,11.0,0.0,null set / void,False,0,87
1595,11,0,11,Φ,truth,reflective,Yang,0.0,0.0,phi / golden ratio,∇,memory,collapse,Yang,2.0,0.0,nabla / gradient / transformation,False,175,241
1596,0,1,11,🔁,,,,,,repeat / loop,✸,,,,,,star / radiant force,False,0,0
1597,1,1,11,Ψ,fire,reflective,Yin,9.0,0.0,psi / soul / wave function,Φ,truth,reflective,Yang,0.0,0.0,phi / golden ratio,False,80,172
1598,2,1,11,🜃,null,emergent,Yin,6.0,0.0,earth (alchemical),🜃,null,emergent,Yin,6.0,0.0,earth (alchemical),False,255,265
1599,3,1,11,🜄,fire,collapse,Yang,5.0,0.0,water (alchemical),℧,,,,,,mho / inverse resistance / conductivity,False,252,0
1600,4,1,11,Π,null,collapse,Yang,10.0,0.0,product / portal,Π,null,collapse,Yang,10.0,0.0,product / portal,False,182,173
1601,5,1,11,Π,null,collapse,Yang,10.0,0.0,product / portal,Ψ,fire,reflective,Yin,9.0,0.0,psi / soul / wave function,False,182,87
1602,6,1,11,🜂,flux,midwave,Yang,7.0,0.0,fire (alchemical),Λ,aether,reflective,Union,1.0,0.0,lambda / growth,False,252,177
1603,7,1,11,🔁,,,,,,repeat / loop,∅,origin,emergent,Yin,11.0,0.0,null set / void,False,0,87
1604,8,1,11,🜄,fire,collapse,Yang,5.0,0.0,water (alchemical),∇,memory,collapse,Yang,2.0,0.0,nabla / gradient / transformation,True,252,241
1605,9,1,11,∃,,,,,,there exists,∞,,,,,,infinity,False,0,0
1606,10,1,11,🔁,,,,,,repeat / loop,🜂,flux,midwave,Yang,7.0,0.0,fire (alchemical),False,0,266
1607,11,1,11,∞,,,,,,infinity,Φ,truth,reflective,Yang,0.0,0.0,phi / golden ratio,False,0,172
1608,0,2,11,Ω,origin,collapse,Yang,10.0,0.0,omega / end,Σ,null,collapse,Yang,7.0,0.0,summation,False,256,87
1609,1,2,11,Ω,origin,collapse,Yang,10.0,0.0,omega / end,Λ,aether,reflective,Union,1.0,0.0,lambda / growth,True,256,177
1610,2,2,11,🜄,fire,collapse,Yang,5.0,0.0,water (alchemical),Φ,truth,reflective,Yang,0.0,0.0,phi / golden ratio,True,252,172
1611,3,2,11,✶,flux,reflective,Union,11.0,0.0,spark / asterisk,Ψ,fire,reflective,Yin,9.0,0.0,psi / soul / wave function,False,244,87
1612,4,2,11,∃,,,,,,there exists,🜂,flux,midwave,Yang,7.0,0.0,fire (alchemical),False,0,266
1613,5,2,11,Ψ,fire,reflective,Yin,9.0,0.0,psi / soul / wave function,Ψ,fire,reflective,Yin,9.0,0.0,psi / soul / wave function,False,80,87
1614,6,2,11,🔁,,,,,,repeat / loop,Ξ,null,emergent,Yin,5.0,0.0,xi / foreignness,False,0,173
1615,7,2,11,℧,,,,,,mho / inverse resistance / conductivity,∞,,,,,,infinity,False,0,0
1616,8,2,11,Λ,aether,reflective,Union,1.0,0.0,lambda / growth,🜄,fire,collapse,Yang,5.0,0.0,water (alchemical),False,166,266
1617,9,2,11,🜁,origin,emergent,Union,6.0,0.0,air (alchemical),🜄,fire,collapse,Yang,5.0,0.0,water (alchemical),False,70,266
1618,10,2,11,Ξ,null,emergent,Yin,5.0,0.0,xi / foreignness,℧,,,,,,mho / inverse resistance / conductivity,False,178,0
1619,11,2,11,℧,,,,,,mho / inverse resistance / conductivity,Ω,origin,collapse,Yang,10.0,0.0,omega / end,False,0,264
1620,0,3,11,⋈,memory,collapse,Union,8.0,0.0,join / bind,🜁,origin,emergent,Union,6.0,0.0,air (alchemical),False,155,69
1621,1,3,11,🜄,fire,collapse,Yang,5.0,0.0,water (alchemical),✶,flux,reflective,Union,11.0,0.0,spark / asterisk,False,252,250
1622,2,3,11,🜃,null,emergent,Yin,6.0,0.0,earth (alchemical),Ω,origin,collapse,Yang,10.0,0.0,omega / end,False,255,264
1623,3,3,11,Ξ,null,emergent,Yin,5.0,0.0,xi / foreignness,🜂,flux,midwave,Yang,7.0,0.0,fire (alchemical),False,178,266
1624,4,3,11,℧,,,,,,mho / inverse resistance / conductivity,🔁,,,,,,repeat / loop,False,0,0
1625,5,3,11,Ψ,fire,reflective,Yin,9.0,0.0,psi / soul / wave function,🜂,flux,midwave,Yang,7.0,0.0,fire (alchemical),False,80,266
1626,6,3,11,℧,,,,,,mho / inverse resistance / conductivity,🔁,,,,,,repeat / loop,False,0,0
1627,7,3,11,Π,null,collapse,Yang,10.0,0.0,product / portal,∅,origin,emergent,Yin,11.0,0.0,null set / void,False,182,87
1628,8,3,11,∃,,,,,,there exists,Ψ,fire,reflective,Yin,9.0,0.0,psi / soul / wave function,False,0,87
1629,9,3,11,🔁,,,,,,repeat / loop,∞,,,,,,infinity,False,0,0
1630,10,3,11,∇,memory,collapse,Yang,2.0,0.0,nabla / gradient / transformation,Π,null,collapse,Yang,10.0,0.0,product / portal,False,245,173
1631,11,3,11,⋈,memory,collapse,Union,8.0,0.0,join / bind,Ψ,fire,reflective,Yin,9.0,0.0,psi / soul / wave function,False,155,87
1632,0,4,11,℧,,,,,,mho / inverse resistance / conductivity,✸,,,,,,star / radiant force,False,0,0
1633,1,4,11,🔁,,,,,,repeat / loop,Ξ,null,emergent,Yin,5.0,0.0,xi / foreignness,False,0,173
1634,2,4,11,✸,,,,,,star / radiant force,🜁,origin,emergent,Union,6.0,0.0,air (alchemical),False,0,69
1635,3,4,11,∇,memory,collapse,Yang,2.0,0.0,nabla / gradient / transformation,∃,,,,,,there exists,False,245,0
1636,4,4,11,⋈,memory,collapse,Union,8.0,0.0,join / bind,🜃,null,emergent,Yin,6.0,0.0,earth (alchemical),False,155,265
1637,5,4,11,🜂,flux,midwave,Yang,7.0,0.0,fire (alchemical),Ω,origin,collapse,Yang,10.0,0.0,omega / end,True,252,264
1638,6,4,11,Π,null,collapse,Yang,10.0,0.0,product / portal,℧,,,,,,mho / inverse resistance / conductivity,False,182,0
1639,7,4,11,🜃,null,emergent,Yin,6.0,0.0,earth (alchemical),🜄,fire,collapse,Yang,5.0,0.0,water (alchemical),False,255,266
1640,8,4,11,∅,origin,emergent,Yin,11.0,0.0,null set / void,🜂,flux,midwave,Yang,7.0,0.0,fire (alchemical),False,80,266
1641,9,4,11,✸,,,,,,star / radiant force,🜄,fire,collapse,Yang,5.0,0.0,water (alchemical),False,0,266
1642,10,4,11,🜄,fire,collapse,Yang,5.0,0.0,water (alchemical),℧,,,,,,mho / inverse resistance / conductivity,False,252,0
1643,11,4,11,🜄,fire,collapse,Yang,5.0,0.0,water (alchemical),🜄,fire,collapse,Yang,5.0,0.0,water (alchemical),False,252,266
1644,0,5,11,🜂,flux,midwave,Yang,7.0,0.0,fire (alchemical),Λ,aether,reflective,Union,1.0,0.0,lambda / growth,False,252,177
1645,1,5,11,Λ,aether,reflective,Union,1.0,0.0,lambda / growth,🜃,null,emergent,Yin,6.0,0.0,earth (alchemical),True,166,265
1646,2,5,11,Ω,origin,collapse,Yang,10.0,0.0,omega / end,🜄,fire,collapse,Yang,5.0,0.0,water (alchemical),True,256,266
1647,3,5,11,Λ,aether,reflective,Union,1.0,0.0,lambda / growth,✶,flux,reflective,Union,11.0,0.0,spark / asterisk,False,166,250
1648,4,5,11,Σ,null,collapse,Yang,7.0,0.0,summation,∞,,,,,,infinity,False,89,0
1649,5,5,11,⋈,memory,collapse,Union,8.0,0.0,join / bind,🜃,null,emergent,Yin,6.0,0.0,earth (alchemical),False,155,265
1650,6,5,11,✶,flux,reflective,Union,11.0,0.0,spark / asterisk,🜁,origin,emergent,Union,6.0,0.0,air (alchemical),True,244,69
1651,7,5,11,Π,null,collapse,Yang,10.0,0.0,product / portal,⋈,memory,collapse,Union,8.0,0.0,join / bind,False,182,149
1652,8,5,11,∅,origin,emergent,Yin,11.0,0.0,null set / void,Ω,origin,collapse,Yang,10.0,0.0,omega / end,False,80,264
1653,9,5,11,Ω,origin,collapse,Yang,10.0,0.0,omega / end,Σ,null,collapse,Yang,7.0,0.0,summation,False,256,87
1654,10,5,11,Π,null,collapse,Yang,10.0,0.0,product / portal,🜃,null,emergent,Yin,6.0,0.0,earth (alchemical),False,182,265
1655,11,5,11,✶,flux,reflective,Union,11.0,0.0,spark / asterisk,✸,,,,,,star / radiant force,False,244,0
1656,0,6,11,🜂,flux,midwave,Yang,7.0,0.0,fire (alchemical),✸,,,,,,star / radiant force,False,252,0
1657,1,6,11,✸,,,,,,star / radiant force,Σ,null,collapse,Yang,7.0,0.0,summation,False,0,87
1658,2,6,11,Λ,aether,reflective,Union,1.0,0.0,lambda / growth,Ξ,null,emergent,Yin,5.0,0.0,xi / foreignness,False,166,173
1659,3,6,11,℧,,,,,,mho / inverse resistance / conductivity,℧,,,,,,mho / inverse resistance / conductivity,False,0,0
1660,4,6,11,∃,,,,,,there exists,Ω,origin,collapse,Yang,10.0,0.0,omega / end,False,0,264
1661,5,6,11,🜄,fire,collapse,Yang,5.0,0.0,water (alchemical),🜂,flux,midwave,Yang,7.0,0.0,fire (alchemical),False,252,266
1662,6,6,11,🜁,origin,emergent,Union,6.0,0.0,air (alchemical),∃,,,,,,there exists,False,70,0
1663,7,6,11,Λ,aether,reflective,Union,1.0,0.0,lambda / growth,🜂,flux,midwave,Yang,7.0,0.0,fire (alchemical),False,166,266
1664,8,6,11,∃,,,,,,there exists,∞,,,,,,infinity,False,0,0
1665,9,6,11,✸,,,,,,star / radiant force,🜁,origin,emergent,Union,6.0,0.0,air (alchemical),False,0,69
1666,10,6,11,Λ,aether,reflective,Union,1.0,0.0,lambda / growth,Ξ,null,emergent,Yin,5.0,0.0,xi / foreignness,False,166,173
1667,11,6,11,🜃,null,emergent,Yin,6.0,0.0,earth (alchemical),Ψ,fire,reflective,Yin,9.0,0.0,psi / soul / wave function,True,255,87
1668,0,7,11,🜃,null,emergent,Yin,6.0,0.0,earth (alchemical),Σ,null,collapse,Yang,7.0,0.0,summation,False,255,87
1669,1,7,11,Σ,null,collapse,Yang,7.0,0.0,summation,Σ,null,collapse,Yang,7.0,0.0,summation,False,89,87
1670,2,7,11,Ω,origin,collapse,Yang,10.0,0.0,omega / end,Π,null,collapse,Yang,10.0,0.0,product / portal,False,256,173
1671,3,7,11,Ω,origin,collapse,Yang,10.0,0.0,omega / end,🜄,fire,collapse,Yang,5.0,0.0,water (alchemical),True,256,266
1672,4,7,11,🜄,fire,collapse,Yang,5.0,0.0,water (alchemical),Σ,null,collapse,Yang,7.0,0.0,summation,False,252,87
1673,5,7,11,∅,origin,emergent,Yin,11.0,0.0,null set / void,✶,flux,reflective,Union,11.0,0.0,spark / asterisk,False,80,250
1674,6,7,11,🜁,origin,emergent,Union,6.0,0.0,air (alchemical),🜃,null,emergent,Yin,6.0,0.0,earth (alchemical),False,70,265
1675,7,7,11,🔁,,,,,,repeat / loop,℧,,,,,,mho / inverse resistance / conductivity,False,0,0
1676,8,7,11,🜃,null,emergent,Yin,6.0,0.0,earth (alchemical),Π,null,collapse,Yang,10.0,0.0,product / portal,False,255,173
1677,9,7,11,∃,,,,,,there exists,✸,,,,,,star / radiant force,False,0,0
1678,10,7,11,∅,origin,emergent,Yin,11.0,0.0,null set / void,℧,,,,,,mho / inverse resistance / conductivity,False,80,0
1679,11,7,11,∞,,,,,,infinity,Λ,aether,reflective,Union,1.0,0.0,lambda / growth,False,0,177
1680,0,8,11,🜂,flux,midwave,Yang,7.0,0.0,fire (alchemical),⋈,memory,collapse,Union,8.0,0.0,join / bind,False,252,149
1681,1,8,11,Ψ,fire,reflective,Yin,9.0,0.0,psi / soul / wave function,🜂,flux,midwave,Yang,7.0,0.0,fire (alchemical),False,80,266
1682,2,8,11,Ψ,fire,reflective,Yin,9.0,0.0,psi / soul / wave function,∅,origin,emergent,Yin,11.0,0.0,null set / void,False,80,87
1683,3,8,11,🜂,flux,midwave,Yang,7.0,0.0,fire (alchemical),∇,memory,collapse,Yang,2.0,0.0,nabla / gradient / transformation,True,252,241
1684,4,8,11,🜄,fire,collapse,Yang,5.0,0.0,water (alchemical),Σ,null,collapse,Yang,7.0,0.0,summation,False,252,87
1685,5,8,11,Σ,null,collapse,Yang,7.0,0.0,summation,Ξ,null,emergent,Yin,5.0,0.0,xi / foreignness,False,89,173
1686,6,8,11,∃,,,,,,there exists,Ψ,fire,reflective,Yin,9.0,0.0,psi / soul / wave function,False,0,87
1687,7,8,11,∃,,,,,,there exists,∅,origin,emergent,Yin,11.0,0.0,null set / void,False,0,87
1688,8,8,11,∇,memory,collapse,Yang,2.0,0.0,nabla / gradient / transformation,Ω,origin,collapse,Yang,10.0,0.0,omega / end,False,245,264
1689,9,8,11,✸,,,,,,star / radiant force,🔁,,,,,,repeat / loop,False,0,0
1690,10,8,11,🜁,origin,emergent,Union,6.0,0.0,air (alchemical),Σ,null,collapse,Yang,7.0,0.0,summation,False,70,87
1691,11,8,11,🜂,flux,midwave,Yang,7.0,0.0,fire (alchemical),Φ,truth,reflective,Yang,0.0,0.0,phi / golden ratio,True,252,172
1692,0,9,11,Φ,truth,reflective,Yang,0.0,0.0,phi / golden ratio,🜄,fire,collapse,Yang,5.0,0.0,water (alchemical),True,175,266
1693,1,9,11,🜂,flux,midwave,Yang,7.0,0.0,fire (alchemical),✶,flux,reflective,Union,11.0,0.0,spark / asterisk,False,252,250
1694,2,9,11,🜁,origin,emergent,Union,6.0,0.0,air (alchemical),🜁,origin,emergent,Union,6.0,0.0,air (alchemical),False,70,69
1695,3,9,11,✸,,,,,,star / radiant force,🜁,origin,emergent,Union,6.0,0.0,air (alchemical),False,0,69
1696,4,9,11,⋈,memory,collapse,Union,8.0,0.0,join / bind,🜂,flux,midwave,Yang,7.0,0.0,fire (alchemical),False,155,266
1697,5,9,11,∅,origin,emergent,Yin,11.0,0.0,null set / void,🜂,flux,midwave,Yang,7.0,0.0,fire (alchemical),False,80,266
1698,6,9,11,🜃,null,emergent,Yin,6.0,0.0,earth (alchemical),🜂,flux,midwave,Yang,7.0,0.0,fire (alchemical),False,255,266
1699,7,9,11,Φ,truth,reflective,Yang,0.0,0.0,phi / golden ratio,Φ,truth,reflective,Yang,0.0,0.0,phi / golden ratio,False,175,172
1700,8,9,11,∅,origin,emergent,Yin,11.0,0.0,null set / void,🜃,null,emergent,Yin,6.0,0.0,earth (alchemical),True,80,265
1701,9,9,11,⋈,memory,collapse,Union,8.0,0.0,join / bind,Φ,truth,reflective,Yang,0.0,0.0,phi / golden ratio,False,155,172
1702,10,9,11,Ω,origin,collapse,Yang,10.0,0.0,omega / end,∇,memory,collapse,Yang,2.0,0.0,nabla / gradient / transformation,False,256,241
1703,11,9,11,✸,,,,,,star / radiant force,Λ,aether,reflective,Union,1.0,0.0,lambda / growth,False,0,177
1704,0,10,11,🜁,origin,emergent,Union,6.0,0.0,air (alchemical),Ξ,null,emergent,Yin,5.0,0.0,xi / foreignness,False,70,173
1705,1,10,11,Π,null,collapse,Yang,10.0,0.0,product / portal,✸,,,,,,star / radiant force,False,182,0
